07:52:04, 1678002724, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.24, 98053.70, 336.95, 0.04, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:05, 1678002725, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.24, 98054.14, 336.91, -0.04, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:06, 1678002726, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.24, 98051.85, 337.11, 0.20, 0.03, 0.00, 0.00, 0.03, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:07, 1678002727, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.24, 98051.52, 337.14, 0.03, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:08, 1678002728, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.25, 98054.09, 336.92, -0.22, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:09, 1678002729, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.25, 98050.23, 337.25, 0.33, 0.05, 0.00, 0.00, 0.05, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:10, 1678002730, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.26, 98051.09, 337.17, -0.07, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:11, 1678002731, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.26, 98053.45, 336.97, -0.20, -0.03, 0.00, 0.00, -0.03, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:12, 1678002732, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.26, 98052.59, 337.05, 0.07, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:13, 1678002733, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.26, 98054.95, 336.84, -0.20, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:14, 1678002734, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.27, 98051.82, 337.11, 0.27, 0.04, 0.00, 0.00, 0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:15, 1678002735, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.27, 98053.86, 336.94, -0.17, -0.03, 0.00, 0.00, -0.03, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:16, 1678002736, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.27, 98053.36, 336.98, 0.04, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
