08:50:51, 719225451, 11.14, 99793.32, -16.36, -0.11, -0.03, 4.96, 0, 0, 0, 0
08:50:52, 719225452, 11.15, 99792.43, -16.29, 0.08, 0.00, 4.96, 0, 0, 0, 0
08:49:29, 719225369, 12.79, 99742.52, -12.06, -0.00, -0.00, 4.97, 0, 0, 0, 0
08:49:30, 719225370, 12.99, 99748.20, -12.54, -0.48, -0.08, 4.96, 0, 0, 0, 0
08:49:31, 719225371, 13.01, 99754.23, -13.06, -0.51, -0.10, 4.97, 0, 0, 0, 0
08:49:32, 719225372, 12.95, 99749.59, -12.66, 0.39, 0.04, 4.96, 0, 0, 0, 0
08:49:33, 719225373, 12.95, 99751.16, -12.80, -0.13, -0.05, 4.97, 0, 0, 0, 0
08:49:34, 719225374, 12.95, 99749.02, -12.61, 0.18, -0.00, 4.97, 0, 0, 0, 0
08:49:35, 719225375, 12.95, 99751.88, -12.86, -0.24, -0.07, 4.97, 0, 0, 0, 0
08:49:36, 719225376, 12.98, 99748.33, -12.56, 0.30, 0.02, 4.97, 0, 0, 0, 0
08:49:37, 719225377, 12.99, 99749.77, -12.68, -0.12, -0.03, 4.97, 0, 0, 0, 0
08:49:38, 719225378, 12.99, 99745.52, -12.28, 0.39, 0.04, 4.97, 0, 0, 0, 0
08:49:39, 719225379, 13.00, 99748.09, -12.54, -0.25, -0.05, 4.96, 0, 0, 0, 0
08:49:40, 719225380, 13.02, 99757.00, -13.15, -0.61, -0.12, 4.96, 0, 0, 0, 0
08:49:41, 719225381, 13.04, 99756.18, -13.22, -0.07, -0.03, 4.96, 0, 0, 0, 0
08:49:42, 719225382, 13.04, 99756.18, -13.22, 0.00, -0.03, 4.96, 0, 0, 0, 0
08:49:43, 719225383, 13.05, 99752.84, -12.94, 0.28, 0.02, 4.97, 0, 0, 0, 0
08:49:44, 719225384, 13.04, 99754.66, -13.09, -0.15, -0.06, 4.97, 0, 0, 0, 0
08:49:45, 719225385, 13.08, 99755.00, -13.12, -0.03, -0.04, 4.96, 0, 0, 0, 0
08:49:29, 719225369, 13.01, 99754.51, -13.08, -0.00, -0.00, 4.96, 0, 0, 0, 0
08:49:30, 719225370, 13.20, 99753.23, -12.97, 0.11, 0.02, 4.96, 0, 0, 0, 0
08:49:31, 719225371, 13.24, 99757.80, -13.36, -0.39, -0.06, 4.97, 0, 0, 0, 0
08:49:32, 719225372, 13.28, 99751.95, -12.86, 0.50, 0.08, 4.97, 0, 0, 0, 0
08:49:33, 719225373, 13.30, 99752.15, -12.88, -0.02, 0.00, 4.96, 0, 0, 0, 0
08:49:34, 719225374, 13.33, 99751.61, -12.83, 0.05, 0.01, 4.96, 0, 0, 0, 0
08:49:35, 719225375, 13.34, 99751.64, -12.84, -0.00, 0.01, 4.97, 0, 0, 0, 0
08:49:36, 719225376, 13.36, 99754.16, -13.05, -0.21, -0.03, 4.97, 0, 0, 0, 0
08:49:29, 719225369, 13.46, 99754.20, -13.05, -0.00, -0.00, 4.96, 0, 0, 0, 0
08:49:30, 719225370, 13.47, 99753.83, -13.02, 0.03, 0.01, 4.97, 0, 0, 0, 0
08:49:31, 719225371, 13.50, 99756.94, -13.28, -0.26, -0.04, 4.97, 0, 0, 0, 0
08:49:32, 719225372, 13.53, 99756.88, -13.28, 0.01, -0.01, 4.97, 0, 0, 0, 0
08:49:33, 719225373, 13.56, 99754.73, -13.10, 0.18, 0.02, 4.97, 0, 0, 0, 0
08:49:34, 719225374, 13.58, 99755.48, -13.16, -0.06, -0.01, 4.97, 0, 0, 0, 0
08:49:35, 719225375, 13.58, 99757.17, -13.30, -0.14, -0.03, 4.96, 0, 0, 0, 0
08:49:36, 719225376, 13.62, 99757.23, -13.31, -0.01, -0.01, 4.97, 0, 0, 0, 0
08:49:37, 719225377, 13.64, 99754.97, -13.12, 0.19, 0.03, 4.97, 0, 0, 0, 0
08:49:38, 719225378, 13.63, 99754.69, -13.09, 0.02, 0.00, 4.97, 0, 0, 0, 0
