16:08:24, 1670083704, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.71, 101491.03, 75.15, -0.11, -0.08, 833.00, 146.43, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:25, 1670083705, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.71, 101489.83, 75.25, 0.10, -0.04, 850.00, 149.41, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:26, 1670083706, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.69, 101490.71, 75.18, -0.07, -0.06, 1019.00, 179.12, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:27, 1670083707, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.68, 101487.80, 75.42, 0.24, -0.01, 1016.00, 178.59, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:28, 1670083708, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.64, 101491.34, 75.13, -0.29, -0.08, 848.00, 149.06, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:29, 1670083709, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.62, 101492.75, 75.01, -0.12, -0.06, 863.00, 151.70, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:30, 1670083710, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.62, 101490.89, 75.17, 0.15, -0.02, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:31, 1670083711, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.61, 101498.59, 74.53, -0.64, -0.15, 864.00, 151.88, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:32, 1670083712, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.61, 101492.78, 75.01, 0.48, 0.03, 919.00, 161.54, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:33, 1670083713, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.60, 101494.05, 74.90, -0.11, -0.07, 864.00, 151.88, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:34, 1670083714, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.59, 101496.76, 74.68, -0.22, -0.08, 868.00, 152.58, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
