Time (s),Altitude,Controller Output,Ascent Rate (m/s),Filtered Ascent Rate (m/s)
9648,24055302,0,-305,-74
9649,24053307,0,-1995,-111
9650,24054318,0,1011,-88
9651,24057231,0,2913,-28
9652,24059341,0,2110,15
9653,24061449,0,2108,56
9654,24063820,0,2371,101
9655,24063558,0,-262,93
9656,24063197,0,-361,84
9657,24063801,0,604,94
9658,24062811,0,-990,73
9659,24063319,0,508,81
9660,24063699,0,380,86
9661,24062586,0,-1113,62
9662,24063364,0,778,75
9663,24061273,0,-2091,32
9664,24061094,0,-179,28
9665,24061661,0,567,38
9666,24059425,0,-2236,-7
9667,24059570,0,145,-4
9668,24059747,0,177,0
9669,24062093,0,2346,46
9670,24061905,0,-188,42
9671,24065412,0,3507,111
9672,24065922,0,510,118
9673,24066094,0,172,118
9674,24062497,0,-3597,44
9675,24063147,0,650,56
9676,24061787,0,-1360,27
9677,24059647,0,-2140,-16
9678,24059945,0,298,-10
9679,24058843,0,-1102,-31
9680,24056284,0,-2559,-81
9681,24056270,0,-14,-79
9682,24058178,0,1908,-39
9683,24058077,0,-101,-40
9684,24056824,0,-1253,-64
9685,24059147,0,2323,-16
9686,24058929,0,-218,-19
9687,24060462,0,1533,12
9688,24060903,0,441,19
9689,24062551,0,1648,50
9690,24064491,0,1940,87
9691,24061057,0,-3434,17
9692,24061486,0,429,24
9693,24060418,0,-1068,2
9694,24058468,0,-1950,-38
9695,24060666,0,2198,6
9696,24061257,0,591,16
9697,24059602,0,-1655,-18
9698,24061033,0,1431,11
9699,24061175,0,142,12
9700,24061303,0,128,13
9701,24060501,0,-802,-4
9702,24064237,0,3736,71
9703,24061198,0,-3039,9
9704,24058690,0,-2508,-42
9705,24058729,0,39,-41
9706,24059498,0,769,-25
9707,24060240,0,742,-10
9708,24058316,0,-1924,-47
9709,24056069,0,-2247,-90
9710,24054720,0,-1349,-114
9711,24055401,0,681,-98
9712,24055826,0,425,-88
9713,24057187,0,1361,-59
9714,24057633,0,446,-49
9715,24058399,0,766,-33
9716,24057752,0,-647,-44
9717,24054955,0,-2797,-98
9718,24051767,0,-3188,-159
9719,24051260,0,-507,-165
9720,24051299,0,39,-161
9721,24051178,0,-121,-159
9722,24053395,0,2217,-111
9723,24053606,0,211,-104
9724,24051558,0,-2048,-141
9725,24051654,0,96,-137
9726,24051216,0,-438,-142
9727,24051409,0,193,-136
9728,24054871,0,3462,-64
9729,24052507,0,-2364,-109
9730,24052530,0,23,-106
9731,24049544,0,-2986,-162
9732,24047082,0,-2462,-207
9733,24046550,0,-532,-212
9734,24047772,0,1222,-183
9735,24047702,0,-70,-180
9736,24050427,0,2725,-122
9737,24051507,0,1080,-98
9738,24050622,0,-885,-113
9739,24051069,0,447,-102
9740,24052279,0,1210,-75
9741,24050601,0,-1678,-106
9742,24051746,0,1145,-81
9743,24052800,0,1054,-58
9744,24054367,0,1567,-25
9745,24053082,0,-1285,-49
9746,24050757,0,-2325,-94
9747,24050646,0,-111,-94
9748,24054046,0,3400,-24
9749,24056962,0,2916,35
9750,24055516,0,-1446,6
9751,24055851,0,335,11
9752,24059402,0,3551,81
9753,24059312,0,-90,78
9754,24062947,0,3635,148
9755,24061095,0,-1852,108
9756,24059269,0,-1826,69
9757,24060990,0,1721,101
9758,24057821,0,-3169,35
9759,24057804,0,-17,34
9760,24055258,0,-2546,-17
9761,24056599,0,1341,10
9762,24057009,0,410,17
9763,24055581,0,-1428,-12
9764,24055025,0,-556,-22
9765,24053752,0,-1273,-46
9766,24053405,0,-347,-51
9767,24051548,0,-1857,-86
9768,24051703,0,155,-81
9769,24051972,0,269,-74
9770,24051962,0,-10,-72
9771,24052220,0,258,-65
9772,24052333,0,113,-61
9773,24051625,0,-708,-73
9774,24053450,0,1825,-35
9775,24053104,0,-346,-40
9776,24052296,0,-808,-55
9777,24051316,0,-980,-72
9778,24051228,0,-88,-71
9779,24050230,0,-998,-88
9780,24052410,0,2180,-43
9781,24052702,0,292,-37
9782,24053810,0,1108,-14
9783,24052326,0,-1484,-42
9784,24054976,0,2650,12
9785,24054389,0,-587,0
9786,24054721,0,332,6
9787,24056127,0,1406,33
9788,24055298,0,-829,16
9789,24056148,0,850,32
9790,24056147,0,-1,31
9791,24056493,0,346,36
9792,24055941,0,-552,24
9793,24056145,0,204,27
9794,24054206,0,-1939,-12
9795,24051122,0,-3084,-72
9796,24053860,0,2738,-16
9797,24051010,0,-2850,-72
9798,24049760,0,-1250,-95
9799,24050700,0,940,-75
9800,24054623,0,3923,5
9801,24054798,0,175,7
9802,24056396,0,1598,37
9803,24058381,0,1985,75
9804,24059873,0,1492,102
9805,24056118,0,-3755,24
9806,24059298,0,3180,86
9807,24058140,0,-1158,61
9808,24055185,0,-2955,0
9809,24053838,0,-1347,-26
9810,24052416,0,-1422,-53
9811,24054814,0,2398,-4
9812,24056047,0,1233,21
9813,24057381,0,1334,46
9814,24056895,0,-486,36
9815,24057636,0,741,49
9816,24055646,0,-1990,9
9817,24053595,0,-2051,-33
9818,24053733,0,138,-30
9819,24054240,0,507,-19
9820,24054188,0,-52,-19
9821,24054554,0,366,-11
9822,24058128,0,3574,61
9823,24055725,0,-2403,11
9824,24058256,0,2531,60
9825,24058934,0,678,71
9826,24058902,0,-32,69
9827,24057963,0,-939,49
9828,24058474,0,511,58
9829,24059088,0,614,68
9830,24057214,0,-1874,29
9831,24057336,0,122,30
9832,24057716,0,380,36
9833,24057732,0,16,35
9834,24055331,0,-2401,-14
9835,24053661,0,-1670,-46
9836,24053162,0,-499,-54
9837,24053527,0,365,-45
9838,24056310,0,2783,11
9839,24058743,0,2433,58
9840,24061940,0,3197,119
9841,24060519,0,-1421,88
9842,24061455,0,936,104
9843,24060933,0,-522,91
9844,24061650,0,717,103
9845,24064470,0,2820,156
9846,24062740,0,-1730,118
9847,24063170,0,430,123
9848,24061511,0,-1659,87
9849,24061720,0,209,89
9850,24061554,0,-166,84
9851,24061971,0,417,90
9852,24063722,0,1751,123
9853,24066178,0,2456,169
9854,24068344,0,2166,208
9855,24066548,0,-1796,168
9856,24066767,0,219,168
9857,24067788,0,1021,184
9858,24071039,0,3251,245
9859,24071353,0,314,246
9860,24072275,0,922,259
9861,24074565,0,2290,298
9862,24077249,0,2684,345
9863,24080129,0,2880,395
9864,24078707,0,-1422,359
9865,24080537,0,1830,387
9866,24081198,0,661,392
9867,24083682,0,2484,433
9868,24085376,0,1694,457
9869,24087015,0,1639,479
9870,24088271,0,1256,494
9871,24086147,0,-2124,442
9872,24085752,0,-395,426
9873,24085853,0,101,419
9874,24086074,0,221,414
9875,24083229,0,-2845,349
9876,24083308,0,79,343
9877,24083080,0,-228,332
9878,24084376,0,1296,350
9879,24083510,0,-866,326
9880,24080604,0,-2906,261
9881,24078359,0,-2245,211
9882,24077779,0,-580,195
9883,24075013,0,-2766,136
9884,24074196,0,-817,117
9885,24073777,0,-419,106
9886,24072187,0,-1590,72
9887,24074483,0,2296,115
9888,24074927,0,444,120
9889,24076562,0,1635,149
9890,24076572,0,10,146
9891,24075841,0,-731,129
9892,24076339,0,498,135
9893,24076047,0,-292,127
9894,24077044,0,997,143
9895,24074874,0,-2170,97
9896,24077162,0,2288,140
9897,24076066,0,-1096,116
9898,24074524,0,-1542,83
9899,24074114,0,-410,73
9900,24073722,0,-392,64
9901,24073849,0,127,64
9902,24071469,0,-2380,15
9903,24072020,0,551,25
9904,24072024,0,4,24
9905,24069534,0,-2490,-26
9906,24070603,0,1069,-4
9907,24068685,0,-1918,-41
9908,24068848,0,163,-37
9909,24068251,0,-597,-47
9910,24068572,0,321,-40
9911,24067685,0,-887,-56
9912,24068354,0,669,-41
9913,24069755,0,1401,-12
9914,24069650,0,-105,-13
9915,24070659,0,1009,8
9916,24068429,0,-2230,-37
9917,24068725,0,296,-31
9918,24071144,0,2419,18
9919,24072243,0,1099,38
9920,24073552,0,1309,63
9921,24075271,0,1719,95
9922,24075182,0,-89,92
9923,24074568,0,-614,78
9924,24074928,0,360,83
9925,24073549,0,-1379,54
9926,24073268,0,-281,47
9927,24075190,0,1922,84
9928,24071943,0,-3247,18
9929,24074251,0,2308,63
9930,24071246,0,-3005,1
9931,24071106,0,-140,-2
9932,24071004,0,-102,-3
9933,24074679,0,3675,71
9934,24076630,0,1951,108
9935,24076686,0,56,106
9936,24077595,0,909,121
9937,24074334,0,-3261,53
9938,24074411,0,77,52
9939,24073421,0,-990,31
9940,24072578,0,-843,14
9941,24073974,0,1396,40
9942,24075332,0,1358,66
9943,24073868,0,-1464,35
9944,24076337,0,2469,83
9945,24076656,0,319,87
9946,24076846,0,190,88
9947,24076922,0,76,87
9948,24077821,0,899,102
9949,24077584,0,-237,95
9950,24075682,0,-1902,55
9951,24074468,0,-1214,29
9952,24072994,0,-1474,-1
9953,24069582,0,-3412,-68
9954,24068500,0,-1082,-87
9955,24067863,0,-637,-97
9956,24066686,0,-1177,-118
9957,24065848,0,-838,-131
9958,24066194,0,346,-122
9959,24067343,0,1149,-97
9960,24070817,0,3474,-26
9961,24068036,0,-2781,-80
9962,24070461,0,2425,-30
9963,24070487,0,26,-29
9964,24070017,0,-470,-37
9965,24070315,0,298,-31
9966,24071500,0,1185,-7
9967,24070800,0,-700,-20
9968,24069246,0,-1554,-50
9969,24068912,0,-334,-55
9970,24068462,0,-450,-62
9971,24067810,0,-652,-73
9972,24066257,0,-1553,-102
9973,24065909,0,-348,-105
9974,24068414,0,2505,-52
9975,24072299,0,3885,27
9976,24073736,0,1437,54
9977,24073656,0,-80,51
9978,24073174,0,-482,40
9979,24074475,0,1301,65
9980,24077189,0,2714,117
9981,24076581,0,-608,102
9982,24078250,0,1669,132
9983,24074870,0,-3380,62
9984,24075401,0,531,70
9985,24073974,0,-1427,40
9986,24076808,0,2834,95
9987,24076745,0,-63,92
9988,24076570,0,-175,87
9989,24076860,0,290,90
9990,24077783,0,923,106
9991,24078141,0,358,110
9992,24075865,0,-2276,62
9993,24076019,0,154,63
9994,24073767,0,-2252,16
9995,24074287,0,520,25
9996,24077160,0,2873,81
9997,24077820,0,660,92
9998,24074425,0,-3395,23
9999,24073445,0,-980,3
10000,24074988,0,1543,32
10001,24075744,0,756,46
10002,24072553,0,-3191,-18
10003,24075290,0,2737,37
10004,24075342,0,52,37
10005,24075993,0,651,49
10006,24076256,0,263,53
10007,24076994,0,738,65
10008,24077347,0,353,70
10009,24079036,0,1689,101
10010,24078189,0,-847,82
10011,24080173,0,1984,119
10012,24080003,0,-170,113
10013,24077688,0,-2315,64
10014,24078731,0,1043,82
10015,24079749,0,1018,100
10016,24078604,0,-1145,76
10017,24080794,0,2190,117
10018,24078939,0,-1855,77
10019,24078477,0,-462,66
10020,24078805,0,328,70
10021,24079652,0,847,84
10022,24079987,0,335,88
10023,24080041,0,54,87
10024,24080763,0,722,99
10025,24080696,0,-67,96
10026,24080818,0,122,96
10027,24081527,0,709,108
10028,24085455,0,3928,183
10029,24082476,0,-2979,120
10030,24082809,0,333,123
10031,24081325,0,-1484,91
10032,24081523,0,198,92
10033,24083518,0,1995,129
10034,24084997,0,1479,155
10035,24082137,0,-2860,94
10036,24083769,0,1632,124
10037,24083774,0,5,121
10038,24085359,0,1585,149
10039,24084572,0,-787,131
10040,24085009,0,437,136
10041,24086259,0,1250,158
10042,24087096,0,837,170
10043,24087690,0,594,177
10044,24088067,0,377,180
10045,24089787,0,1720,210
10046,24088891,0,-896,188
10047,24090214,0,1323,210
10048,24090712,0,498,214
10049,24091853,0,1141,231
10050,24093242,0,1389,253
10051,24092791,0,-451,238
10052,24090191,0,-2600,181
10053,24087304,0,-2887,120
10054,24085528,0,-1776,82
10055,24088145,0,2617,132
10056,24087819,0,-326,123
10057,24088156,0,337,126
10058,24090086,0,1930,161
10059,24089433,0,-653,144
10060,24091008,0,1575,172
10061,24092462,0,1454,197
10062,24089980,0,-2482,144
10063,24087868,0,-2112,99
10064,24085603,0,-2265,52
10065,24086168,0,565,61
10066,24084579,0,-1589,28
10067,24083979,0,-600,15
10068,24085339,0,1360,41
10069,24082987,0,-2352,-7
10070,24081776,0,-1211,-30
10071,24084123,0,2347,17
10072,24084055,0,-68,15
10073,24084973,0,918,32
10074,24084770,0,-203,27
10075,24085283,0,513,36
10076,24085737,0,454,44
10077,24085560,0,-177,40
10078,24084097,0,-1463,10
10079,24083075,0,-1022,-11
10080,24083192,0,117,-8
10081,24085710,0,2518,43
10082,24082928,0,-2782,-13
10083,24084018,0,1090,9
10084,24085559,0,1541,38
10085,24085482,0,-77,36
10086,24083974,0,-1508,5
10087,24087282,0,3308,70
10088,24087538,0,256,73
10089,24087355,0,-183,68
10090,24086771,0,-584,55
10091,24088458,0,1687,86
10092,24091586,0,3128,146
10093,24091655,0,69,144
10094,24091810,0,155,144
10095,24092777,0,967,160
10096,24093426,0,649,168
10097,24092920,0,-506,154
10098,24092287,0,-633,138
10099,24094361,0,2074,176
10100,24095783,0,1422,200
10101,24095701,0,-82,195
10102,24097580,0,1879,228
10103,24099531,0,1951,262
10104,24099700,0,169,259
10105,24099874,0,174,256
10106,24099956,0,82,251
10107,24100345,0,389,252
10108,24103251,0,2906,304
10109,24104455,0,1204,321
10110,24104732,0,277,319
10111,24105508,0,776,327
10112,24105931,0,423,328
10113,24105879,0,-52,320
10114,24106581,0,702,327
10115,24106289,0,-292,315
10116,24107180,0,891,325
10117,24105039,0,-2141,276
10118,24105868,0,829,286
10119,24108987,0,3119,342
10120,24109143,0,156,338
10121,24106037,0,-3106,269
10122,24105548,0,-489,254
10123,24106537,0,989,267
10124,24109484,0,2947,319
10125,24109474,0,-10,312
10126,24109465,0,-9,305
10127,24110307,0,842,314
10128,24109948,0,-359,300
10129,24109823,0,-125,292
10130,24111139,0,1316,312
10131,24109311,0,-1828,269
10132,24108268,0,-1043,243
10133,24106964,0,-1304,212
10134,24106155,0,-809,191
10135,24109210,0,3055,248
10136,24109431,0,221,247
10137,24110554,0,1123,264
10138,24109478,0,-1076,237
10139,24112578,0,3100,294
10140,24110998,0,-1580,257
10141,24110754,0,-244,247
10142,24114399,0,3645,314
10143,24115248,0,849,323
10144,24113380,0,-1868,279
10145,24112513,0,-867,256
10146,24113660,0,1147,272
10147,24112816,0,-844,250
10148,24112450,0,-366,238
10149,24113784,0,1334,259
10150,24117476,0,3692,326
10151,24117680,0,204,323
10152,24119320,0,1640,348
10153,24116556,0,-2764,286
10154,24115443,0,-1113,258
10155,24114012,0,-1431,224
10156,24113661,0,-351,212
10157,24114173,0,512,217
10158,24115495,0,1322,238
10159,24115362,0,-133,231
10160,24114383,0,-979,207
10161,24116806,0,2423,250
10162,24116786,0,-20,245
10163,24117483,0,697,253
10164,24120664,0,3181,310
10165,24121269,0,605,315
10166,24121039,0,-230,304
10167,24118142,0,-2897,240
10168,24119658,0,1516,265
10169,24119121,0,-537,249
10170,24118381,0,-740,230
10171,24118980,0,599,236
10172,24118389,0,-591,220
10173,24118694,0,305,221
10174,24121329,0,2635,268
10175,24121965,0,636,274
10176,24122097,0,132,270
10177,24120679,0,-1418,236
10178,24120299,0,-380,224
10179,24120912,0,613,231
10180,24121888,0,976,245
10181,24124793,0,2905,298
10182,24124071,0,-722,278
10183,24122521,0,-1550,241
10184,24124181,0,1660,269
10185,24124395,0,214,267
10186,24122825,0,-1570,230
10187,24122734,0,-91,224
10188,24121502,0,-1232,195
10189,24123190,0,1688,224
10190,24121972,0,-1218,195
10191,24123234,0,1262,216
10192,24123057,0,-177,208
10193,24123759,0,702,217
10194,24120844,0,-2915,154
10195,24123181,0,2337,196
10196,24122779,0,-402,184
10197,24123470,0,691,193
10198,24122481,0,-989,170
10199,24119848,0,-2633,114
10200,24120185,0,337,117
10201,24122422,0,2237,158
10202,24123327,0,905,172
10203,24123656,0,329,174
10204,24123801,0,145,172
10205,24123949,0,148,170
10206,24124240,0,291,171
10207,24122543,0,-1697,134
10208,24121133,0,-1410,103
10209,24120162,0,-971,81
10210,24120424,0,262,84
10211,24120745,0,321,88
10212,24124487,0,3742,160
10213,24125375,0,888,173
10214,24125633,0,258,174
10215,24125810,0,177,173
10216,24123584,0,-2226,125
10217,24122532,0,-1052,101
10218,24126390,0,3858,175
10219,24126001,0,-389,164
10220,24124577,0,-1424,132
10221,24124986,0,409,137
10222,24127681,0,2695,187
10223,24130286,0,2605,235
10224,24129100,0,-1186,207
10225,24129153,0,53,203
10226,24128861,0,-292,193
10227,24126891,0,-1970,150
10228,24126947,0,56,148
10229,24129633,0,2686,198
10230,24129768,0,135,196
10231,24130369,0,601,204
10232,24133167,0,2798,254
10233,24130184,0,-2983,189
10234,24131150,0,966,204
10235,24130658,0,-492,190
10236,24130445,0,-213,182
10237,24131854,0,1409,206
10238,24132227,0,373,208
10239,24130647,0,-1580,172
10240,24133401,0,2754,223
10241,24131842,0,-1559,187
10242,24129418,0,-2424,135
10243,24128776,0,-642,120
10244,24127743,0,-1033,97
10245,24131746,0,4003,175
10246,24133042,0,1296,196
10247,24135434,0,2392,239
10248,24135164,0,-270,229
10249,24134257,0,-907,206
10250,24131658,0,-2599,150
10251,24132100,0,442,155
10252,24129840,0,-2260,106
10253,24127477,0,-2363,56
10254,24129895,0,2418,102
10255,24131761,0,1866,136
10256,24129184,0,-2577,82
10257,24130329,0,1145,102
10258,24132634,0,2305,145
10259,24132983,0,349,148
10260,24132988,0,5,145
10261,24133243,0,255,147
10262,24132982,0,-261,139
10263,24136299,0,3317,202
10264,24136908,0,609,209
10265,24134819,0,-2089,163
10266,24137697,0,2878,216
10267,24140628,0,2931,269
10268,24140171,0,-457,254
10269,24141281,0,1110,270
10270,24143639,0,2358,311
10271,24143693,0,54,305
10272,24144234,0,541,308
10273,24148105,0,3871,378
10274,24149018,0,913,388
10275,24148910,0,-108,378
10276,24150927,0,2017,410
10277,24148435,0,-2492,352
10278,24149863,0,1428,372
10279,24146971,0,-2892,307
10280,24146480,0,-491,291
10281,24147332,0,852,302
10282,24147542,0,210,299
10283,24148309,0,767,308
10284,24147636,0,-673,288
10285,24151183,0,3547,352
10286,24153023,0,1840,380
10287,24150770,0,-2253,327
10288,24147743,0,-3027,260
10289,24147162,0,-581,243
10290,24144381,0,-2781,183
10291,24144286,0,-95,178
10292,24144284,0,-2,174
10293,24145439,0,1155,193
10294,24144621,0,-818,173
10295,24144563,0,-58,168
10296,24144662,0,99,165
10297,24145991,0,1329,187
10298,24145388,0,-603,171
10299,24144634,0,-754,152
10300,24145449,0,815,164
10301,24147232,0,1783,195
10302,24147649,0,417,199
10303,24148626,0,977,214
10304,24146966,0,-1660,176
10305,24147199,0,233,176
10306,24148115,0,916,190
10307,24148666,0,551,197
10308,24148033,0,-633,181
10309,24146692,0,-1341,151
10310,24147342,0,650,160
10311,24146393,0,-949,138
10312,24143969,0,-2424,87
10313,24140908,0,-3061,24
10314,24141082,0,174,26
10315,24140481,0,-601,13
10316,24140711,0,230,16
10317,24141829,0,1118,37
10318,24141095,0,-734,22
10319,24143941,0,2846,77
10320,24144649,0,708,89
10321,24145355,0,706,101
10322,24148436,0,3081,159
10323,24149639,0,1203,179
10324,24153295,0,3656,248
10325,24152546,0,-749,229
10326,24153058,0,512,234
10327,24152710,0,-348,223
10328,24153234,0,524,228
10329,24155848,0,2614,275
10330,24156428,0,580,280
10331,24157962,0,1534,304
10332,24156139,0,-1823,261
10333,24159202,0,3063,316
10334,24159855,0,653,322
10335,24160236,0,381,322
10336,24161617,0,1381,342
10337,24159527,0,-2090,294
10338,24159651,0,124,290
10339,24162298,0,2647,336
10340,24163727,0,1429,357
10341,24164117,0,390,356
10342,24166922,0,2805,404
10343,24167981,0,1059,416
10344,24166774,0,-1207,383
10345,24164240,0,-2534,325
10346,24163173,0,-1067,297
10347,24163419,0,246,295
10348,24166660,0,3241,353
10349,24169498,0,2838,401
10350,24172494,0,2996,451
10351,24172523,0,29,441
10352,24172129,0,-394,425
10353,24172620,0,491,425
10354,24174080,0,1460,445
10355,24174021,0,-59,435
10356,24174471,0,450,435
10357,24172958,0,-1513,396
10358,24175924,0,2966,447
10359,24175722,0,-202,434
10360,24176076,0,354,432
10361,24178438,0,2362,470
10362,24175227,0,-3211,396
10363,24178227,0,3000,448
10364,24177348,0,-879,422
10365,24178354,0,1006,433
10366,24178158,0,-196,421
10367,24178712,0,554,423
10368,24182075,0,3363,481
10369,24181465,0,-610,459
10370,24180361,0,-1104,427
10371,24180666,0,305,424
10372,24177958,0,-2708,361
10373,24178038,0,80,354
10374,24176694,0,-1344,320
10375,24176260,0,-434,305
10376,24178817,0,2557,349
10377,24178062,0,-755,327
10378,24177957,0,-105,318
10379,24178608,0,651,324
10380,24179044,0,436,325
10381,24178928,0,-116,316
10382,24179528,0,600,321
10383,24180574,0,1046,334
10384,24178471,0,-2103,285
10385,24177027,0,-1444,251
10386,24177015,0,-12,245
10387,24178295,0,1280,265
10388,24177068,0,-1227,235
10389,24179059,0,1991,269
10390,24178826,0,-233,259
10391,24182174,0,3348,319
10392,24182693,0,519,322
10393,24182578,0,-115,313
10394,24181164,0,-1414,278
10395,24184135,0,2971,331
10396,24184505,0,370,331
10397,24183690,0,-815,308
10398,24183548,0,-142,299
10399,24182321,0,-1227,269
10400,24182901,0,580,274
10401,24182369,0,-532,258
10402,24182501,0,132,254
10403,24183573,0,1072,269
10404,24183559,0,-14,263
10405,24182845,0,-714,243
10406,24181399,0,-1446,210
10407,24181494,0,95,206
10408,24182633,0,1139,223
10409,24183105,0,472,227
10410,24184576,0,1471,251
10411,24184815,0,239,249
10412,24185619,0,804,260
10413,24187306,0,1687,287
10414,24189080,0,1774,316
10415,24188548,0,-532,299
10416,24189826,0,1278,318
10417,24193003,0,3177,374
10418,24191849,0,-1154,343
10419,24191968,0,119,338
10420,24194929,0,2961,390
10421,24196366,0,1437,410
10422,24197631,0,1265,426
10423,24197792,0,161,420
10424,24199518,0,1726,445
10425,24198675,0,-843,420
10426,24200442,0,1767,446
10427,24201736,0,1294,462
10428,24202495,0,759,467
10429,24202558,0,63,458
10430,24200613,0,-1945,410
10431,24202239,0,1626,433
10432,24200074,0,-2165,381
10433,24201349,0,1275,398
10434,24201065,0,-284,385
10435,24201194,0,129,379
10436,24203297,0,2103,413
10437,24203376,0,79,405
10438,24206735,0,3359,463
10439,24206777,0,42,453
10440,24207983,0,1206,467
10441,24210510,0,2527,507
10442,24211594,0,1084,517
10443,24213989,0,2395,553
10444,24213039,0,-950,522
10445,24215055,0,2016,551
10446,24216886,0,1831,575
10447,24216229,0,-657,550
10448,24216499,0,270,544
10449,24216011,0,-488,524
10450,24214525,0,-1486,484
10451,24214307,0,-218,470
10452,24212559,0,-1748,426
10453,24212277,0,-282,412
10454,24213995,0,1718,437
10455,24212674,0,-1321,402
10456,24209881,0,-2793,338
10457,24213696,0,3815,407
10458,24213833,0,137,400
10459,24213698,0,-135,390
10460,24211208,0,-2490,333
10461,24212667,0,1459,355
