3016,,,,,,,,,,,,871.69,-0.63,9.9,3.26,3.25,1,15,-78.35363,40.01126,1258.5,20221204,15:01:31,11.55,5.22,5.46,109
3017,,,,,,,,,,,,871.19,-0.63,9.9,3.26,3.25,1,15,-78.3535,40.01122,1263.6,20221204,15:01:32,11.69,5.01,5.45,111
3018,,,,,,,,,,,,870.62,-0.63,9.9,3.26,3.25,1,16,-78.35336,40.01118,1269.73,20221204,15:01:33,12.69,5.49,5.45,109
3019,,,,,,,,,,,,869.99,-0.63,9.9,3.26,3.25,1,16,-78.35322,40.01115,1275.38,20221204,15:01:34,13.05,5.35,5.45,106
3020,,,,,,,,,,,,869.36,-0.63,9.8,3.26,3.25,1,16,-78.35307,40.01111,1280.53,20221204,15:01:35,13.5,4.94,5.43,104
3021,,,,,,,,,,,,868.71,-0.63,9.9,3.25,3.25,1,16,-78.35292,40.01108,1285.45,20221204,15:01:36,13.39,4.79,5.41,103
3022,,,,,,,,,,,,868.38,-0.62,9.8,3.25,3.25,1,13,-78.35276,40.01105,1290.33,20221204,15:01:37,13.76,4.74,5.39,103
3023,,,,,,,,,,,,867.88,-0.62,9.8,3.25,3.25,1,15,-78.35261,40.01102,1296.17,20221204,15:01:38,13.36,5.57,5.4,106
3024,,,,,,,,,,,,867.13,-0.62,9.8,3.25,3.25,1,16,-78.35247,40.01099,1301.54,20221204,15:01:39,13.12,5.23,5.39,106
3025,,,,,,,,,,,,866.9,-0.61,9.8,3.25,3.25,1,16,-78.35231,40.01095,1307.06,20221204,15:01:40,13.63,5.37,5.39,105
3026,,,,,,,,,,,,866.25,-0.61,9.8,3.25,3.25,1,16,-78.35215,40.01092,1312.47,20221204,15:01:41,13.65,5.26,5.39,106
3027,,,,,,,,,,,,865.28,-0.62,9.8,3.25,3.25,1,17,-78.352,40.01088,1317.98,20221204,15:01:42,14.17,5.51,5.39,107
3028,,,,,,,,,,,,864.77,-0.62,9.8,3.25,3.25,1,16,-78.35184,40.01084,1323.42,20221204,15:01:43,14.95,5.38,5.39,106
3029,,,,,,,,,,,,864.38,-0.61,9.8,3.25,3.25,1,16,-78.35167,40.01081,1328.69,20221204,15:01:44,15.45,5.07,5.38,105
3030,,,,,,,,,,,,863.7,-0.61,9.8,3.25,3.25,1,16,-78.3515,40.01076,1333.87,20221204,15:01:45,15.61,4.97,5.37,107
3031,,,,,,,,,,,,863.16,-0.61,9.8,3.26,3.24,1,16,-78.35132,40.01072,1339.01,20221204,15:01:46,15.74,4.99,5.36,109
3032,,,,,,,,,,,,862.73,-0.61,9.8,3.26,3.24,1,16,-78.35115,40.01067,1344.3,20221204,15:01:47,15.66,5.17,5.35,109
3033,,,,,,,,,,,,862.12,-0.61,9.8,3.26,3.24,1,16,-78.35098,40.01062,1349.9,20221204,15:01:48,15.18,5.51,5.36,111
3034,,,,,,,,,,,,861.52,-0.61,9.8,3.26,3.24,1,16,-78.35082,40.01057,1355.41,20221204,15:01:49,14.72,5.41,5.36,112
3035,,,,,,,,,,,,860.99,-0.6,9.8,3.26,3.24,1,16,-78.35066,40.01052,1361.04,20221204,15:01:50,14.19,5.56,5.36,113
3036,,,,,,,,,,,,860.18,-0.61,9.8,3.26,3.24,1,15,-78.35052,40.01047,1366.57,20221204,15:01:51,13.61,5.54,5.37,113
3037,,,,,,,,,,,,859.67,-0.61,9.8,3.26,3.24,1,15,-78.35037,40.01042,1372.22,20221204,15:01:52,13.18,5.64,5.38,112
3038,,,,,,,,,,,,859.09,-0.61,9.7,3.26,3.24,1,15,-78.35022,40.01037,1377.67,20221204,15:01:53,13.42,5.45,5.38,112
3039,,,,,,,,,,,,858.39,-0.61,9.7,3.26,3.24,1,16,-78.35008,40.01033,1383.37,20221204,15:01:54,13.58,5.76,5.39,111
3040,,,,,,,,,,,,857.85,-0.61,9.7,3.26,3.24,1,16,-78.34993,40.01029,1389.1,20221204,15:01:55,12.99,5.66,5.4,108
3041,,,,,,,,,,,,857.02,-0.61,9.7,3.27,3.24,1,16,-78.34979,40.01026,1395.07,20221204,15:01:56,12.99,5.79,5.41,108
3042,,,,,,,,,,,,856.51,-0.61,9.7,3.27,3.24,1,16,-78.34964,40.01022,1401.28,20221204,15:01:57,13.16,6.03,5.43,107
3043,,,,,,,,,,,,855.68,-0.62,9.7,3.27,3.24,1,16,-78.3495,40.01018,1407.38,20221204,15:01:58,13.13,6.04,5.45,105
3044,,,,,,,,,,,,854.93,-0.62,9.7,3.27,3.24,1,16,-78.34934,40.01016,1413.12,20221204,15:01:59,13.53,5.77,5.46,104
3045,,,,,,,,,,,,854.64,-0.61,9.7,3.27,3.24,1,16,-78.34918,40.01013,1418.81,20221204,15:02:00,14.26,5.96,5.47,103
3046,,,,,,,,,,,,853.87,-0.62,9.7,3.27,3.24,1,16,-78.34901,40.0101,1424.01,20221204,15:02:01,14.93,5.36,5.47,104
3047,,,,,,,,,,,,853.12,-0.62,9.7,3.27,3.24,1,16,-78.34883,40.01007,1429.45,20221204,15:02:02,15.02,5.41,5.47,105
3048,,,,,,,,,,,,852.68,-0.61,9.7,3.27,3.24,1,16,-78.34867,40.01003,1434.73,20221204,15:02:03,14.62,5.22,5.46,108
3049,,,,,,,,,,,,852.21,-0.61,9.7,3.27,3.24,1,16,-78.34851,40.00999,1440.46,20221204,15:02:04,14.69,5.63,5.46,110
3050,,,,,,,,,,,,851.77,-0.6,9.7,3.27,3.24,1,16,-78.34835,40.00994,1445.83,20221204,15:02:05,14.41,5.37,5.46,111
3051,,,,,,,,,,,,851.18,-0.6,9.7,3.25,3.26,1,17,-78.34819,40.00989,1451.15,20221204,15:02:06,14.01,5.31,5.45,113
3052,,,,,,,,,,,,850.25,-0.61,9.7,3.25,3.26,1,17,-78.34805,40.00984,1456.28,20221204,15:02:07,13.29,5.08,5.44,115
3053,,,,,,,,,,,,849.73,-0.61,9.7,3.25,3.26,1,17,-78.3479,40.00979,1461.42,20221204,15:02:08,13,5.15,5.43,114
3054,,,,,,,,,,,,849.01,-0.61,9.6,3.25,3.26,1,17,-78.34777,40.00974,1466.91,20221204,15:02:09,12.41,5.47,5.44,114
3055,,,,,,,,,,,,848.54,-0.61,9.7,3.25,3.26,1,16,-78.34764,40.0097,1472.38,20221204,15:02:10,12,5.46,5.44,113
3056,,,,,,,,,,,,847.83,-0.61,9.6,3.25,3.26,1,16,-78.34751,40.00966,1478.06,20221204,15:02:11,11.3,5.26,5.43,110
3057,,,,,,,,,,,,847.59,-0.6,9.7,3.25,3.26,1,16,-78.34739,40.00962,1483.46,20221204,15:02:12,11.5,5.15,5.42,106
3058,,,,,,,,,,,,846.71,-0.61,9.6,3.25,3.26,1,17,-78.34726,40.0096,1488.8,20221204,15:02:13,11.95,5.23,5.42,105
3059,,,,,,,,,,,,846.52,-0.6,9.7,3.25,3.26,1,17,-78.34712,40.00957,1494.3,20221204,15:02:14,12.22,5.34,5.41,103
3060,,,,,,,,,,,,845.82,-0.6,9.6,3.25,3.26,1,17,-78.34698,40.00954,1499.68,20221204,15:02:15,12.78,5.32,5.41,102
3061,,,,,,,,,,,,845.34,-0.6,9.6,3.25,3.26,1,17,-78.34683,40.00952,1504.76,20221204,15:02:16,13.24,5,5.4,101
3062,,,,,,,,,,,,844.81,-0.6,9.6,3.25,3.26,1,17,-78.34667,40.00949,1509.61,20221204,15:02:17,13.65,4.75,5.38,101
3063,,,,,,,,,,,,843.98,-0.6,9.6,3.25,3.26,1,17,-78.34651,40.00946,1514.85,20221204,15:02:18,14.18,4.84,5.36,103
3064,,,,,,,,,,,,843.86,-0.59,9.6,3.25,3.26,1,17,-78.34635,40.00943,1519.91,20221204,15:02:19,14.48,4.78,5.35,106
3065,,,,,,,,,,,,843.19,-0.59,9.6,3.25,3.26,1,17,-78.34619,40.00939,1524.96,20221204,15:02:20,14.48,4.86,5.33,108
3066,,,,,,,,,,,,842.61,-0.59,9.6,3.25,3.26,1,17,-78.34603,40.00935,1530.38,20221204,15:02:21,14.06,5.18,5.33,110
3067,,,,,,,,,,,,842.1,-0.59,9.6,3.25,3.26,1,17,-78.34588,40.00931,1535.74,20221204,15:02:22,13.51,5.51,5.33,109
3068,,,,,,,,,,,,841.43,-0.59,9.6,3.25,3.26,1,17,-78.34573,40.00926,1541.31,20221204,15:02:23,13.34,5.56,5.34,109
3069,,,,,,,,,,,,840.89,-0.59,9.6,3.25,3.26,1,17,-78.34559,40.00923,1546.63,20221204,15:02:24,12.75,5.4,5.34,108
3070,,,,,,,,,,,,840.07,-0.6,9.6,3.25,3.26,1,17,-78.34545,40.0092,1552.3,20221204,15:02:25,12.72,5.64,5.35,104
3071,,,,,,,,,,,,839.59,-0.59,9.6,3.24,3.26,1,17,-78.34529,40.00917,1558.26,20221204,15:02:26,12.59,5.79,5.36,102
3072,,,,,,,,,,,,838.93,-0.59,9.5,3.24,3.26,1,17,-78.34516,40.00915,1564.71,20221204,15:02:27,12.4,6.12,5.38,100
3073,,,,,,,,,,,,838.33,-0.59,9.6,3.24,3.26,1,17,-78.345,40.00913,1571.25,20221204,15:02:28,12.65,6.17,5.41,98
3074,,,,,,,,,,,,837.88,-0.59,9.6,3.24,3.26,1,17,-78.34485,40.00911,1577.71,20221204,15:02:29,13.24,6.14,5.43,98
3075,,,,,,,,,,,,836.84,-0.6,9.6,3.24,3.26,1,17,-78.3447,40.00909,1583.95,20221204,15:02:30,13.31,6.16,5.45,98
3076,,,,,,,,,,,,836.16,-0.61,9.4,3.24,3.26,1,17,-78.34455,40.00908,1590.16,20221204,15:02:31,13.66,6.17,5.47,98
3077,,,,,,,,,,,,835.81,-0.6,9.6,3.24,3.26,1,17,-78.34439,40.00906,1596.08,20221204,15:02:32,13.58,5.82,5.48,96
3078,,,,,,,,,,,,835.22,-0.6,9.5,3.24,3.26,1,17,-78.34423,40.00905,1601.98,20221204,15:02:33,13.82,5.77,5.49,93
3079,,,,,,,,,,,,834.44,-0.6,9.5,3.24,3.26,1,17,-78.34407,40.00904,1607.51,20221204,15:02:34,14.13,5.47,5.49,90
3080,,,,,,,,,,,,833.98,-0.6,9.4,3.24,3.26,1,17,-78.3439,40.00904,1613.18,20221204,15:02:35,14.24,5.5,5.49,89
3081,,,,,,,,,,,,833.45,-0.6,9.4,3.24,3.25,1,17,-78.34374,40.00904,1618.47,20221204,15:02:36,13.91,5.22,5.48,90
3082,,,,,,,,,,,,832.86,-0.6,9.4,3.24,3.25,1,17,-78.34358,40.00905,1623.53,20221204,15:02:37,13.05,4.88,5.46,86
3083,,,,,,,,,,,,832.42,-0.59,9.4,3.24,3.25,1,17,-78.34343,40.00906,1627.81,20221204,15:02:38,12.27,4.17,5.43,84
3084,,,,,,,,,,,,831.93,-0.59,9.4,3.24,3.25,1,17,-78.34329,40.00907,1631.86,20221204,15:02:39,11.68,3.83,5.38,84
3085,,,,,,,,,,,,831.58,-0.58,9.4,3.24,3.25,1,17,-78.34316,40.00907,1636.26,20221204,15:02:40,11.15,4.11,5.34,89
3086,,,,,,,,,,,,830.96,-0.58,9.4,3.24,3.25,1,17,-78.34303,40.00907,1641.19,20221204,15:02:41,10.94,4.7,5.32,92
3087,,,,,,,,,,,,830.44,-0.58,9.4,3.24,3.25,1,17,-78.3429,40.00906,1646.2,20221204,15:02:42,11.07,5.01,5.31,92
3088,,,,,,,,,,,,830.08,-0.57,9.4,3.24,3.25,1,17,-78.34278,40.00906,1651.72,20221204,15:02:43,11.37,5.46,5.32,91
3089,,,,,,,,,,,,829.37,-0.58,9.4,3.24,3.25,1,17,-78.34264,40.00905,1657.4,20221204,15:02:44,11.21,5.57,5.32,89
3090,,,,,,,,,,,,828.67,-0.58,9.4,3.24,3.25,1,17,-78.34251,40.00906,1662.98,20221204,15:02:45,11.26,5.51,5.33,88
3091,,,,,,,,,,,,827.95,-0.59,9.4,3.25,3.24,1,17,-78.34238,40.00906,1668.75,20221204,15:02:46,11.08,5.67,5.34,90
3092,,,,,,,,,,,,827.28,-0.59,9.4,3.25,3.24,1,17,-78.34224,40.00905,1674.62,20221204,15:02:47,11.51,5.79,5.35,92
3093,,,,,,,,,,,,826.78,-0.59,9.4,3.25,3.24,1,17,-78.3421,40.00905,1680.67,20221204,15:02:48,11.76,6.12,5.37,94
3094,,,,,,,,,,,,826.19,-0.59,9.4,3.25,3.24,1,17,-78.34197,40.00904,1686.87,20221204,15:02:49,11.99,6.18,5.4,94
3095,,,,,,,,,,,,825.76,-0.58,9.4,3.25,3.24,1,17,-78.34183,40.00903,1692.75,20221204,15:02:50,12.43,5.99,5.42,97
3096,,,,,,,,,,,,824.83,-0.59,9.4,3.25,3.24,1,17,-78.34168,40.00901,1698.55,20221204,15:02:51,12.77,5.74,5.43,100
3097,,,,,,,,,,,,824.39,-0.59,9.4,3.25,3.24,1,17,-78.34153,40.00899,1704.33,20221204,15:02:52,12.41,5.79,5.44,101
3098,,,,,,,,,,,,823.96,-0.58,9.4,3.25,3.24,1,17,-78.3414,40.00897,1710.23,20221204,15:02:53,12.87,5.78,5.45,101
3099,,,,,,,,,,,,823.24,-0.59,9.4,3.25,3.24,1,17,-78.34124,40.00894,1716.12,20221204,15:02:54,12.95,5.82,5.46,103
3100,,,,,,,,,,,,822.48,-0.59,9.3,3.25,3.24,1,17,-78.3411,40.00891,1721.84,20221204,15:02:55,12.63,5.54,5.46,103
3101,,,,,,,,,,,,821.98,-0.59,9.3,3.24,3.24,1,17,-78.34095,40.00889,1727.37,20221204,15:02:56,12.1,5.44,5.46,105
3102,,,,,,,,,,,,821.49,-0.59,9.3,3.24,3.24,1,17,-78.34083,40.00886,1732.72,20221204,15:02:57,11.36,5.25,5.45,104
3103,,,,,,,,,,,,820.78,-0.59,9.3,3.24,3.24,1,17,-78.3407,40.00884,1738,20221204,15:02:58,10.7,5.08,5.44,101
3104,,,,,,,,,,,,820.34,-0.59,9.3,3.24,3.24,1,17,-78.34058,40.00882,1743.21,20221204,15:02:59,10.75,5.03,5.43,98
3105,,,,,,,,,,,,819.96,-0.58,9.3,3.24,3.24,1,17,-78.34045,40.00881,1748.42,20221204,15:03:00,11.19,5.14,5.42,95
3106,,,,,,,,,,,,819.25,-0.58,9.3,3.24,3.24,1,17,-78.34032,40.0088,1753.69,20221204,15:03:01,11.58,5.27,5.42,91
3107,,,,,,,,,,,,818.94,-0.58,9.3,3.24,3.24,1,17,-78.34017,40.0088,1758.82,20221204,15:03:02,12.73,5.1,5.41,92
3108,,,,,,,,,,,,817.99,-0.59,9.3,3.24,3.24,1,17,-78.34002,40.00879,1764.09,20221204,15:03:03,13.16,5.38,5.41,93
3109,,,,,,,,,,,,817.67,-0.58,9.3,3.24,3.24,1,17,-78.33986,40.00878,1769.79,20221204,15:03:04,13.66,5.63,5.41,94
3110,,,,,,,,,,,,817.18,-0.58,9.3,3.24,3.24,1,17,-78.3397,40.00877,1775.68,20221204,15:03:05,13.85,5.8,5.42,96
3111,,,,,,,,,,,,816.71,-0.57,9.3,3.25,3.24,1,17,-78.33953,40.00875,1781.48,20221204,15:03:06,14.44,5.73,5.43,98
3112,,,,,,,,,,,,815.91,-0.58,9.3,3.25,3.24,1,17,-78.33937,40.00873,1787.42,20221204,15:03:07,14.47,6,5.45,100
3113,,,,,,,,,,,,815.41,-0.58,9.3,3.25,3.24,1,17,-78.33921,40.00871,1793.31,20221204,15:03:08,14.39,5.86,5.46,102
3114,,,,,,,,,,,,814.8,-0.58,9.3,3.25,3.24,1,16,-78.33905,40.00868,1799.37,20221204,15:03:09,14.16,5.99,5.48,102
3115,,,,,,,,,,,,814.3,-0.58,9.4,3.25,3.24,1,17,-78.33888,40.00865,1804.93,20221204,15:03:10,14.13,5.47,5.48,106
3116,,,,,,,,,,,,813.63,-0.58,9.3,3.25,3.24,1,17,-78.33873,40.00861,1809.76,20221204,15:03:11,13.35,4.65,5.45,107
3117,,,,,,,,,,,,812.94,-0.58,9.3,3.25,3.24,1,17,-78.33857,40.00857,1814.19,20221204,15:03:12,13.1,4.39,5.42,106
3118,,,,,,,,,,,,812.6,-0.57,9.2,3.25,3.24,1,17,-78.33843,40.00854,1818.36,20221204,15:03:13,12.87,4.21,5.38,103
3119,,,,,,,,,,,,812.11,-0.57,9.2,3.25,3.24,1,17,-78.33829,40.00852,1822.96,20221204,15:03:14,12.76,4.46,5.36,101
3120,,,,,,,,,,,,811.44,-0.57,9.3,3.25,3.24,1,17,-78.33814,40.0085,1828.21,20221204,15:03:15,13.03,4.84,5.34,97
3121,,,,,,,,,,,,811.1,-0.57,9.3,3.25,3.24,1,17,-78.33798,40.00849,1833.2,20221204,15:03:16,13.81,4.78,5.32,95
3122,,,,,,,,,,,,810.55,-0.57,9.3,3.25,3.24,1,17,-78.33782,40.00847,1838.48,20221204,15:03:17,14.59,5.26,5.32,96
3123,,,,,,,,,,,,809.98,-0.57,9.3,3.25,3.24,1,17,-78.33764,40.00846,1843.87,20221204,15:03:18,14.85,5.3,5.32,94
3124,,,,,,,,,,,,809.64,-0.56,9.3,3.25,3.24,1,17,-78.33746,40.00844,1849.66,20221204,15:03:19,15.65,5.59,5.33,96
3125,,,,,,,,,,,,808.79,-0.57,9.3,3.25,3.24,1,17,-78.33728,40.00843,1855.68,20221204,15:03:20,16.3,5.77,5.34,97
3126,,,,,,,,,,,,808.14,-0.57,9.3,3.25,3.24,1,17,-78.33709,40.0084,1861.53,20221204,15:03:21,16.76,5.77,5.35,99
3127,,,,,,,,,,,,807.43,-0.58,9.2,3.25,3.24,1,17,-78.33689,40.00838,1867.77,20221204,15:03:22,17.01,6.14,5.38,99
3128,,,,,,,,,,,,807.1,-0.57,9.3,3.25,3.24,1,17,-78.3367,40.00835,1873.94,20221204,15:03:23,17.08,6.21,5.4,101
3129,,,,,,,,,,,,806.28,-0.58,9.2,3.25,3.24,1,17,-78.3365,40.00832,1880.28,20221204,15:03:24,17.13,6.38,5.43,100
3130,,,,,,,,,,,,805.6,-0.58,9.2,3.25,3.24,1,17,-78.33631,40.00829,1886.27,20221204,15:03:25,16.56,5.9,5.45,100
3131,,,,,,,,,,,,805.28,-0.57,9.2,3.24,3.26,1,17,-78.33612,40.00826,1892.36,20221204,15:03:26,16.47,5.95,5.46,103
3132,,,,,,,,,,,,804.6,-0.57,9.2,3.24,3.26,1,17,-78.33594,40.00822,1898.25,20221204,15:03:27,15.93,5.75,5.47,104
3133,,,,,,,,,,,,803.94,-0.58,9.2,3.24,3.26,1,17,-78.33576,40.00819,1903.81,20221204,15:03:28,16.02,5.45,5.47,105
3134,,,,,,,,,,,,803.32,-0.58,9.2,3.24,3.26,1,17,-78.33558,40.00815,1909.51,20221204,15:03:29,15.75,5.38,5.47,105
3135,,,,,,,,,,,,802.96,-0.57,9.2,3.24,3.26,1,17,-78.3354,40.00811,1914.5,20221204,15:03:30,15.27,5,5.45,106
3136,,,,,,,,,,,,802.38,-0.57,9.2,3.24,3.26,1,17,-78.33524,40.00807,1919.27,20221204,15:03:31,15.27,4.7,5.43,106
3137,,,,,,,,,,,,801.99,-0.57,9.2,3.24,3.26,1,16,-78.33506,40.00803,1924.04,20221204,15:03:32,15.11,4.8,5.41,106
3138,,,,,,,,,,,,801.69,-0.56,9.2,3.24,3.26,1,16,-78.33489,40.00799,1929,20221204,15:03:33,14.57,4.97,5.4,105
3139,,,,,,,,,,,,800.85,-0.57,9.2,3.24,3.26,1,16,-78.33473,40.00796,1934.27,20221204,15:03:34,14.56,5.29,5.39,102
3140,,,,,,,,,,,,800.25,-0.57,9.2,3.24,3.26,1,16,-78.33456,40.00794,1939.62,20221204,15:03:35,14.84,5.33,5.39,99
3141,,,,,,,,,,,,799.76,-0.57,9.2,3.25,3.24,1,16,-78.33438,40.00792,1945.11,20221204,15:03:36,15.1,5.38,5.39,96
3142,,,,,,,,,,,,799.23,-0.56,9.2,3.25,3.24,1,16,-78.3342,40.00791,1950.49,20221204,15:03:37,15.61,5.34,5.39,95
3143,,,,,,,,,,,,798.6,-0.57,9.2,3.25,3.24,1,16,-78.33403,40.0079,1955.94,20221204,15:03:38,16,5.38,5.39,95
3144,,,,,,,,,,,,798.18,-0.56,9.2,3.25,3.24,1,16,-78.33383,40.00788,1961.48,20221204,15:03:39,16.01,5.41,5.39,96
3145,,,,,,,,,,,,797.55,-0.56,9.2,3.25,3.24,1,16,-78.33364,40.00786,1967.27,20221204,15:03:40,16.13,5.61,5.4,95
3146,,,,,,,,,,,,797.22,-0.56,9.1,3.25,3.24,1,16,-78.33345,40.00785,1972.77,20221204,15:03:41,16.87,5.36,5.39,94
3147,,,,,,,,,,,,796.45,-0.56,9.1,3.25,3.24,1,16,-78.33325,40.00784,1978.09,20221204,15:03:42,17.09,5.22,5.39,95
3148,,,,,,,,,,,,795.97,-0.56,9.1,3.25,3.24,1,17,-78.33306,40.00782,1983.19,20221204,15:03:43,17.39,5.09,5.38,96
3149,,,,,,,,,,,,795.56,-0.56,9.1,3.25,3.24,1,16,-78.33286,40.0078,1988.31,20221204,15:03:44,16.76,5.21,5.38,99
3150,,,,,,,,,,,,795.1,-0.55,9.1,3.25,3.24,1,16,-78.33267,40.00778,1993.86,20221204,15:03:45,15.64,5.55,5.38,100
3151,,,,,,,,,,,,794.38,-0.56,9.1,3.26,3.24,1,17,-78.33249,40.00775,1999.71,20221204,15:03:46,15.15,5.76,5.39,101
3152,,,,,,,,,,,,793.86,-0.56,9.1,3.26,3.24,1,17,-78.33233,40.00772,2005.67,20221204,15:03:47,14.29,5.73,5.4,100
3153,,,,,,,,,,,,793.08,-0.56,9.1,3.26,3.24,1,17,-78.33216,40.0077,2011.46,20221204,15:03:48,13.98,5.67,5.41,98
3154,,,,,,,,,,,,792.64,-0.56,9.1,3.26,3.24,1,17,-78.332,40.00769,2017.05,20221204,15:03:49,13.83,5.6,5.42,97
3155,,,,,,,,,,,,791.96,-0.56,9.1,3.26,3.24,1,17,-78.33184,40.00767,2022.59,20221204,15:03:50,13.66,5.51,5.42,96
3156,,,,,,,,,,,,791.64,-0.56,9.1,3.26,3.24,1,17,-78.33169,40.00766,2028.17,20221204,15:03:51,13.34,5.57,5.42,95
3157,,,,,,,,,,,,791.12,-0.56,9.1,3.26,3.24,1,17,-78.33154,40.00765,2033.62,20221204,15:03:52,13.2,5.42,5.42,91
3158,,,,,,,,,,,,790.35,-0.56,9.1,3.26,3.24,1,17,-78.33138,40.00765,2038.97,20221204,15:03:53,13.54,5.27,5.42,88
3159,,,,,,,,,,,,789.88,-0.56,9.1,3.26,3.24,1,17,-78.33121,40.00765,2044.44,20221204,15:03:54,14.76,5.31,5.41,89
3160,,,,,,,,,,,,789.17,-0.56,9.1,3.26,3.24,1,17,-78.33103,40.00765,2050.02,20221204,15:03:55,15.38,5.46,5.42,92
3161,,,,,,,,,,,,788.88,-0.56,9.1,3.25,3.25,1,17,-78.33085,40.00764,2055.63,20221204,15:03:56,15.68,5.61,5.42,95
3162,,,,,,,,,,,,788.11,-0.56,9.1,3.25,3.25,1,16,-78.33068,40.00763,2061.15,20221204,15:03:57,14.97,5.44,5.42,95
3163,,,,,,,,,,,,787.6,-0.56,9.1,3.25,3.25,1,17,-78.3305,40.00762,2066.98,20221204,15:03:58,14.98,5.75,5.43,96
3164,,,,,,,,,,,,786.95,-0.56,9.1,3.25,3.25,1,17,-78.33033,40.0076,2073.15,20221204,15:03:59,14.61,6.01,5.45,98
3165,,,,,,,,,,,,786.5,-0.56,9.1,3.25,3.25,1,17,-78.33016,40.00757,2079.32,20221204,15:04:00,14.43,5.94,5.46,101
3166,,,,,,,,,,,,785.74,-0.57,9,3.25,3.25,1,17,-78.33,40.00754,2085.11,20221204,15:04:01,14.22,5.61,5.47,105
3167,,,,,,,,,,,,785.4,-0.56,9.1,3.25,3.25,1,17,-78.32984,40.00751,2090.56,20221204,15:04:02,13.1,5.3,5.46,105
3168,,,,,,,,,,,,784.95,-0.56,9.1,3.25,3.25,1,17,-78.3297,40.00748,2095.9,20221204,15:04:03,12.94,5.29,5.46,103
3169,,,,,,,,,,,,784.31,-0.56,9.1,3.25,3.25,1,17,-78.32955,40.00746,2101.41,20221204,15:04:04,12.85,5.42,5.46,101
3170,,,,,,,,,,,,783.85,-0.56,9.1,3.25,3.25,1,17,-78.3294,40.00744,2107.23,20221204,15:04:05,12.94,5.67,5.46,98
3171,,,,,,,,,,,,783.33,-0.55,9,3.26,3.25,1,17,-78.32925,40.00743,2113.07,20221204,15:04:06,13.34,5.67,5.47,95
3172,,,,,,,,,,,,782.74,-0.56,9.1,3.26,3.25,1,17,-78.32909,40.00741,2119.03,20221204,15:04:07,13.99,5.8,5.48,95
3173,,,,,,,,,,,,782.08,-0.56,9.1,3.26,3.25,1,17,-78.32892,40.0074,2125.16,20221204,15:04:08,14.69,5.94,5.49,94
3174,,,,,,,,,,,,781.64,-0.55,9,3.26,3.25,1,17,-78.32875,40.00739,2130.98,20221204,15:04:09,15.43,5.82,5.5,94
3175,,,,,,,,,,,,780.85,-0.56,9.1,3.26,3.25,1,17,-78.32857,40.00738,2136.73,20221204,15:04:10,15.4,5.69,5.51,95
3176,,,,,,,,,,,,780.23,-0.56,9.1,3.26,3.25,1,17,-78.32839,40.00736,2142.55,20221204,15:04:11,16.09,5.78,5.52,97
3177,,,,,,,,,,,,779.72,-0.56,9,3.26,3.25,1,17,-78.3282,40.00734,2148.4,20221204,15:04:12,16.54,5.81,5.52,98
3178,,,,,,,,,,,,779,-0.57,9,3.26,3.25,1,17,-78.32801,40.00732,2154.82,20221204,15:04:13,16.55,6.3,5.55,102
3179,,,,,,,,,,,,778.36,-0.57,9,3.26,3.25,1,17,-78.32781,40.00728,2161.04,20221204,15:04:14,16.44,6.18,5.57,103
3180,,,,,,,,,,,,777.82,-0.57,9,3.26,3.25,1,17,-78.32763,40.00725,2167.25,20221204,15:04:15,16.61,6.17,5.58,103
3181,,,,,,,,,,,,777.3,-0.57,9,3.27,3.24,1,17,-78.32744,40.00721,2173.58,20221204,15:04:16,16.82,6.31,5.61,102
3182,,,,,,,,,,,,776.56,-0.57,9,3.27,3.24,1,17,-78.32725,40.00718,2180.14,20221204,15:04:17,17.01,6.48,5.63,103
3183,,,,,,,,,,,,775.96,-0.57,9,3.27,3.24,1,17,-78.32705,40.00714,2186.66,20221204,15:04:18,16.67,6.46,5.66,102
3184,,,,,,,,,,,,775.18,-0.58,9,3.27,3.24,1,17,-78.32686,40.00711,2193.2,20221204,15:04:19,17.03,6.47,5.68,102
3185,,,,,,,,,,,,774.47,-0.58,9,3.27,3.24,1,17,-78.32666,40.00708,2199.84,20221204,15:04:20,17.18,6.57,5.71,102
3186,,,,,,,,,,,,773.94,-0.58,9,3.27,3.24,1,17,-78.32646,40.00704,2206.49,20221204,15:04:21,17.02,6.56,5.73,101
3187,,,,,,,,,,,,773.51,-0.58,9,3.27,3.24,1,17,-78.32627,40.00702,2213.1,20221204,15:04:22,16.77,6.45,5.75,98
3188,,,,,,,,,,,,772.72,-0.58,9,3.27,3.24,1,17,-78.32608,40.00699,2219.75,20221204,15:04:23,17.7,6.43,5.77,97
3189,,,,,,,,,,,,772.06,-0.59,9,3.27,3.24,1,17,-78.32586,40.00698,2226.31,20221204,15:04:24,18.35,6.39,5.79,96
3190,,,,,,,,,,,,771.26,-0.59,9,3.27,3.24,1,17,-78.32565,40.00696,2232.78,20221204,15:04:25,18.62,6.33,5.81,96
3191,,,,,,,,,,,,770.84,-0.59,9,3.24,3.24,1,17,-78.32543,40.00694,2239.18,20221204,15:04:26,19.33,6.25,5.82,96
3192,,,,,,,,,,,,770.17,-0.59,9,3.24,3.24,1,17,-78.3252,40.00691,2245.3,20221204,15:04:27,19.89,5.84,5.82,96
3193,,,,,,,,,,,,769.8,-0.58,9,3.24,3.24,1,17,-78.32496,40.00689,2251.54,20221204,15:04:28,20.59,5.9,5.82,97
